391,1763403314.6979687
392,1763403314.7313259
393,1763403314.764683
394,1763403314.7980404
395,1763403314.8313975
396,1763403314.8647547
397,1763403314.8981118
398,1763403314.931469
399,1763403314.964826
400,1763403314.9981833
401,1763403315.0315406
402,1763403315.0315406
403,1763403315.1316123
404,1763403315.1649694
405,1763403315.1983266
406,1763403315.1983266
407,1763403315.2650423
408,1763403315.2984002
409,1763403315.3317578
410,1763403315.3651156
411,1763403315.3651156
412,1763403315.4651892
413,1763403315.498547
414,1763403315.531905
415,1763403315.565263
416,1763403315.598621
417,1763403315.6319788
418,1763403315.6653364
419,1763403315.6986942
420,1763403315.7320523
421,1763403315.7654102
422,1763403315.832126
423,1763403315.832126
424,1763403315.9322
425,1763403315.9655578
426,1763403315.9989157
427,1763403316.0322738
428,1763403316.0656319
429,1763403316.0989897
430,1763403316.1323476
431,1763403316.1657057
432,1763403316.1990638
433,1763403316.2324212
434,1763403316.2657785
435,1763403316.2991362
436,1763403316.3324935
437,1763403316.3658514
438,1763403316.3992088
439,1763403316.4325662
440,1763403316.4659238
441,1763403316.4992812
442,1763403316.532639
443,1763403316.599354
444,1763403316.6327116
445,1763403316.666069
446,1763403316.666069
447,1763403316.766142
448,1763403316.7994995
449,1763403316.8328571
450,1763403316.8662148
451,1763403316.8995724
452,1763403316.93293
453,1763403316.9662876
454,1763403316.9996452
455,1763403317.0663602
456,1763403317.099718
457,1763403317.099718
458,1763403317.199791
459,1763403317.233152
460,1763403317.2665126
461,1763403317.3332343
462,1763403317.3665955
463,1763403317.3999562
464,1763403317.3999562
465,1763403317.4666781
466,1763403317.5000393
467,1763403317.5334003
468,1763403317.5667615
469,1763403317.5667615
470,1763403317.6668448
471,1763403317.700206
472,1763403317.7335672
473,1763403317.7669282
474,1763403317.8002896
475,1763403317.8336508
476,1763403317.8670123
477,1763403317.9003735
478,1763403317.933735
479,1763403317.967096
480,1763403318.033819
481,1763403318.0671804
482,1763403318.1005418
483,1763403318.1339033
484,1763403318.1672647
485,1763403318.2006261
486,1763403318.233984
487,1763403318.2673416
488,1763403318.3006992
489,1763403318.3006992
